year,month,day,hour,minute,second,xlsdatenum
1990,5,4,2,0,0,32997.08333
1990,5,4,3,0,0,32997.125
1990,5,4,4,0,0,32997.16667
1990,5,4,5,0,0,32997.20833
1990,5,4,6,0,0,32997.25
1990,5,4,7,0,0,32997.29167
1990,5,4,8,0,0,32997.33333
1990,5,4,9,0,0,32997.375
1990,5,4,10,0,0,32997.41667
1990,5,4,11,0,0,32997.45833
1990,5,4,12,0,0,32997.5
1990,5,4,13,0,0,32997.54167
1990,5,4,14,0,0,32997.58333
1990,5,4,15,0,0,32997.625
1990,5,4,16,0,0,32997.66667
1990,5,4,17,0,0,32997.70833
1990,5,4,18,0,0,32997.75
1990,5,4,19,0,0,32997.79167
1990,5,4,20,0,0,32997.83333
1990,5,4,21,0,0,32997.875
1990,5,4,22,0,0,32997.91667
1990,5,4,23,0,0,32997.95833
1990,5,5,0,0,0,32998
1990,5,5,1,0,0,32998.04167
1990,5,5,2,0,0,32998.08333
1990,5,5,3,0,0,32998.125
1990,5,5,4,0,0,32998.16667
1990,5,5,5,0,0,32998.20833
1990,5,5,6,0,0,32998.25
1990,5,5,7,0,0,32998.29167
1990,5,5,8,0,0,32998.33333
1990,5,5,9,0,0,32998.375
1990,5,5,10,0,0,32998.41667
1990,5,5,11,0,0,32998.45833
1990,5,5,12,0,0,32998.5
1990,5,5,13,0,0,32998.54167
1990,5,5,14,0,0,32998.58333
1990,5,5,15,0,0,32998.625
1990,5,5,16,0,0,32998.66667
1990,5,5,17,0,0,32998.70833
1990,5,5,18,0,0,32998.75
1990,5,5,19,0,0,32998.79167
1990,5,5,20,0,0,32998.83333
1990,5,5,21,0,0,32998.875
1990,5,5,22,0,0,32998.91667
1990,5,5,23,0,0,32998.95833
1990,5,6,0,0,0,32999
1990,5,6,1,0,0,32999.04167
1990,5,6,2,0,0,32999.08333
1990,5,6,3,0,0,32999.125
1990,5,6,4,0,0,32999.16667
1990,5,6,5,0,0,32999.20833
1990,5,6,6,0,0,32999.25
1990,5,6,7,0,0,32999.29167
1990,5,6,8,0,0,32999.33333
1990,5,6,9,0,0,32999.375
1990,5,6,10,0,0,32999.41667
1990,5,6,11,0,0,32999.45833
1990,5,6,12,0,0,32999.5
1990,5,6,13,0,0,32999.54167
1990,5,6,14,0,0,32999.58333
1990,5,6,15,0,0,32999.625
1990,5,6,16,0,0,32999.66667
1990,5,6,17,0,0,32999.70833
1990,5,6,18,0,0,32999.75
1990,5,6,19,0,0,32999.79167
1990,5,6,20,0,0,32999.83333
1990,5,6,21,0,0,32999.875
1990,5,6,22,0,0,32999.91667
1990,5,6,23,0,0,32999.95833
1990,5,7,0,0,0,33000
1990,5,7,1,0,0,33000.04167
1990,5,7,2,0,0,33000.08333
1990,5,7,3,0,0,33000.125
1990,5,7,4,0,0,33000.16667
1990,5,7,5,0,0,33000.20833
1990,5,7,6,0,0,33000.25
1990,5,7,7,0,0,33000.29167
1990,5,7,8,0,0,33000.33333
1990,5,7,9,0,0,33000.375
1990,5,7,10,0,0,33000.41667
1990,5,7,11,0,0,33000.45833
1990,5,7,12,0,0,33000.5
1990,5,7,13,0,0,33000.54167
1990,5,7,14,0,0,33000.58333
1990,5,7,15,0,0,33000.625
1990,5,7,16,0,0,33000.66667
1990,5,7,17,0,0,33000.70833
1990,5,7,18,0,0,33000.75
1990,5,7,19,0,0,33000.79167
1990,5,7,20,0,0,33000.83333
1990,5,7,21,0,0,33000.875
1990,5,7,22,0,0,33000.91667
1990,5,7,23,0,0,33000.95833
1990,5,8,0,0,0,33001
1990,5,8,1,0,0,33001.04167
1990,5,8,2,0,0,33001.08333
1990,5,8,3,0,0,33001.125
1990,5,8,4,0,0,33001.16667
1990,5,8,5,0,0,33001.20833
1990,5,8,6,0,0,33001.25
1990,5,8,7,0,0,33001.29167
1990,5,8,8,0,0,33001.33333
1990,5,8,9,0,0,33001.375
1990,5,8,10,0,0,33001.41667
1990,5,8,11,0,0,33001.45833
1990,5,8,12,0,0,33001.5
1990,5,8,13,0,0,33001.54167
1990,5,8,14,0,0,33001.58333
1990,5,8,15,0,0,33001.625
1990,5,8,16,0,0,33001.66667
1990,5,8,17,0,0,33001.70833
1990,5,8,18,0,0,33001.75
1990,5,8,19,0,0,33001.79167
1990,5,8,20,0,0,33001.83333
1990,5,8,21,0,0,33001.875
1990,5,8,22,0,0,33001.91667
1990,5,8,23,0,0,33001.95833
1990,5,9,0,0,0,33002
1990,5,9,1,0,0,33002.04167
1990,5,9,2,0,0,33002.08333
1990,5,9,3,0,0,33002.125
1990,5,9,4,0,0,33002.16667
1990,5,9,5,0,0,33002.20833
1990,5,9,6,0,0,33002.25
1990,5,9,7,0,0,33002.29167
1990,5,9,8,0,0,33002.33333
1990,5,9,9,0,0,33002.375
1990,5,9,10,0,0,33002.41667
1990,5,9,11,0,0,33002.45833
1990,5,9,12,0,0,33002.5
1990,5,9,13,0,0,33002.54167
1990,5,9,14,0,0,33002.58333
1990,5,9,15,0,0,33002.625
1990,5,9,16,0,0,33002.66667
1990,5,9,17,0,0,33002.70833
1990,5,9,18,0,0,33002.75
1990,5,9,19,0,0,33002.79167
1990,5,9,20,0,0,33002.83333
1990,5,9,21,0,0,33002.875
1990,5,9,22,0,0,33002.91667
1990,5,9,23,0,0,33002.95833
1990,5,10,0,0,0,33003
1990,5,10,1,0,0,33003.04167
1990,5,10,2,0,0,33003.08333
1990,5,10,3,0,0,33003.125
1990,5,10,4,0,0,33003.16667
1990,5,10,5,0,0,33003.20833
1990,5,10,6,0,0,33003.25
1990,5,10,7,0,0,33003.29167
1990,5,10,8,0,0,33003.33333
1990,5,10,9,0,0,33003.375
1990,5,10,10,0,0,33003.41667
1990,5,10,11,0,0,33003.45833
1990,5,10,12,0,0,33003.5
1990,5,10,13,0,0,33003.54167
1990,5,10,14,0,0,33003.58333
1990,5,10,15,0,0,33003.625
1990,5,10,16,0,0,33003.66667
1990,5,10,17,0,0,33003.70833
1990,5,10,18,0,0,33003.75
1990,5,10,19,0,0,33003.79167
1990,5,10,20,0,0,33003.83333
1990,5,10,21,0,0,33003.875
1990,5,10,22,0,0,33003.91667
1990,5,10,23,0,0,33003.95833
1990,5,11,0,0,0,33004
1990,5,11,1,0,0,33004.04167
1990,5,11,2,0,0,33004.08333
1990,5,11,3,0,0,33004.125
1990,5,11,4,0,0,33004.16667
1990,5,11,5,0,0,33004.20833
1990,5,11,6,0,0,33004.25
1990,5,11,7,0,0,33004.29167
1990,5,11,8,0,0,33004.33333
1990,5,11,9,0,0,33004.375
1990,5,11,10,0,0,33004.41667
1990,5,11,11,0,0,33004.45833
1990,5,11,12,0,0,33004.5
1990,5,11,13,0,0,33004.54167
1990,5,11,14,0,0,33004.58333
1990,5,11,15,0,0,33004.625
1990,5,11,16,0,0,33004.66667
1990,5,11,17,0,0,33004.70833
1990,5,11,18,0,0,33004.75
1990,5,11,19,0,0,33004.79167
1990,5,11,20,0,0,33004.83333
1990,5,11,21,0,0,33004.875
1990,5,11,22,0,0,33004.91667
1990,5,11,23,0,0,33004.95833
1990,5,12,0,0,0,33005
1990,5,12,1,0,0,33005.04167
1990,5,12,2,0,0,33005.08333
1990,5,12,3,0,0,33005.125
1990,5,12,4,0,0,33005.16667
1990,5,12,5,0,0,33005.20833
1990,5,12,6,0,0,33005.25
1990,5,12,7,0,0,33005.29167
1990,5,12,8,0,0,33005.33333
1990,5,12,9,0,0,33005.375
1990,5,12,10,0,0,33005.41667
1990,5,12,11,0,0,33005.45833
1990,5,12,12,0,0,33005.5
1990,5,12,13,0,0,33005.54167
1990,5,12,14,0,0,33005.58333
1990,5,12,15,0,0,33005.625
1990,5,12,16,0,0,33005.66667
1990,5,12,17,0,0,33005.70833
1990,5,12,18,0,0,33005.75
1990,5,12,19,0,0,33005.79167
1990,5,12,20,0,0,33005.83333
1990,5,12,21,0,0,33005.875
1990,5,12,22,0,0,33005.91667
1990,5,12,23,0,0,33005.95833
1990,5,13,0,0,0,33006
1990,5,13,1,0,0,33006.04167
1990,5,13,2,0,0,33006.08333
1990,5,13,3,0,0,33006.125
1990,5,13,4,0,0,33006.16667
1990,5,13,5,0,0,33006.20833
1990,5,13,6,0,0,33006.25
1990,5,13,7,0,0,33006.29167
1990,5,13,8,0,0,33006.33333
1990,5,13,9,0,0,33006.375
1990,5,13,10,0,0,33006.41667
1990,5,13,11,0,0,33006.45833
1990,5,13,12,0,0,33006.5
1990,5,13,13,0,0,33006.54167
1990,5,13,14,0,0,33006.58333
1990,5,13,15,0,0,33006.625
1990,5,13,16,0,0,33006.66667
1990,5,13,17,0,0,33006.70833
1990,5,13,18,0,0,33006.75
1990,5,13,19,0,0,33006.79167
1990,5,13,20,0,0,33006.83333
1990,5,13,21,0,0,33006.875
1990,5,13,22,0,0,33006.91667
1990,5,13,23,0,0,33006.95833
1990,5,14,0,0,0,33007
1990,5,14,1,0,0,33007.04167
1990,5,14,2,0,0,33007.08333
1990,5,14,3,0,0,33007.125
1990,5,14,4,0,0,33007.16667
1990,5,14,5,0,0,33007.20833
1990,5,14,6,0,0,33007.25
1990,5,14,7,0,0,33007.29167
1990,5,14,8,0,0,33007.33333
1990,5,14,9,0,0,33007.375
1990,5,14,10,0,0,33007.41667
1990,5,14,11,0,0,33007.45833
1990,5,14,12,0,0,33007.5
1990,5,14,13,0,0,33007.54167
1990,5,14,14,0,0,33007.58333
1990,5,14,15,0,0,33007.625
1990,5,14,16,0,0,33007.66667
1990,5,14,17,0,0,33007.70833
1990,5,14,18,0,0,33007.75
1990,5,14,19,0,0,33007.79167
1990,5,14,20,0,0,33007.83333
1990,5,14,21,0,0,33007.875
1990,5,14,22,0,0,33007.91667
1990,5,14,23,0,0,33007.95833
1990,5,15,0,0,0,33008
1990,5,15,1,0,0,33008.04167
1990,5,15,2,0,0,33008.08333
1990,5,15,3,0,0,33008.125
1990,5,15,4,0,0,33008.16667
1990,5,15,5,0,0,33008.20833
1990,5,15,6,0,0,33008.25
1990,5,15,7,0,0,33008.29167
1990,5,15,8,0,0,33008.33333
1990,5,15,9,0,0,33008.375
1990,5,15,10,0,0,33008.41667
1990,5,15,11,0,0,33008.45833
1990,5,15,12,0,0,33008.5
1990,5,15,13,0,0,33008.54167
1990,5,15,14,0,0,33008.58333
1990,5,15,15,0,0,33008.625
1990,5,15,16,0,0,33008.66667
1990,5,15,17,0,0,33008.70833
1990,5,15,18,0,0,33008.75
1990,5,15,19,0,0,33008.79167
1990,5,15,20,0,0,33008.83333
1990,5,15,21,0,0,33008.875
1990,5,15,22,0,0,33008.91667
1990,5,15,23,0,0,33008.95833
1990,5,16,0,0,0,33009
1990,5,16,1,0,0,33009.04167
1990,5,16,2,0,0,33009.08333
1990,5,16,3,0,0,33009.125
1990,5,16,4,0,0,33009.16667
1990,5,16,5,0,0,33009.20833
1990,5,16,6,0,0,33009.25
1990,5,16,7,0,0,33009.29167
1990,5,16,8,0,0,33009.33333
1990,5,16,9,0,0,33009.375
1990,5,16,10,0,0,33009.41667
1990,5,16,11,0,0,33009.45833
1990,5,16,12,0,0,33009.5
1990,5,16,13,0,0,33009.54167
1990,5,16,14,0,0,33009.58333
1990,5,16,15,0,0,33009.625
1990,5,16,16,0,0,33009.66667
1990,5,16,17,0,0,33009.70833
1990,5,16,18,0,0,33009.75
1990,5,16,19,0,0,33009.79167
1990,5,16,20,0,0,33009.83333
1990,5,16,21,0,0,33009.875
1990,5,16,22,0,0,33009.91667
1990,5,16,23,0,0,33009.95833
1990,5,17,0,0,0,33010
1990,5,17,1,0,0,33010.04167
1990,5,17,2,0,0,33010.08333
1990,5,17,3,0,0,33010.125
1990,5,17,4,0,0,33010.16667
1990,5,17,5,0,0,33010.20833
1990,5,17,6,0,0,33010.25
1990,5,17,7,0,0,33010.29167
1990,5,17,8,0,0,33010.33333
1990,5,17,9,0,0,33010.375
1990,5,17,10,0,0,33010.41667
1990,5,17,11,0,0,33010.45833
1990,5,17,12,0,0,33010.5
1990,5,17,13,0,0,33010.54167
1990,5,17,14,0,0,33010.58333
1990,5,17,15,0,0,33010.625
1990,5,17,16,0,0,33010.66667
1990,5,17,17,0,0,33010.70833
1990,5,17,18,0,0,33010.75
1990,5,17,19,0,0,33010.79167
1990,5,17,20,0,0,33010.83333
1990,5,17,21,0,0,33010.875
1990,5,17,22,0,0,33010.91667
1990,5,17,23,0,0,33010.95833
1990,5,18,0,0,0,33011
1990,5,18,1,0,0,33011.04167
1990,5,18,2,0,0,33011.08333
1990,5,18,3,0,0,33011.125
1990,5,18,4,0,0,33011.16667
1990,5,18,5,0,0,33011.20833
1990,5,18,6,0,0,33011.25
1990,5,18,7,0,0,33011.29167
1990,5,18,8,0,0,33011.33333
1990,5,18,9,0,0,33011.375
1990,5,18,10,0,0,33011.41667
1990,5,18,11,0,0,33011.45833
1990,5,18,12,0,0,33011.5
1990,5,18,13,0,0,33011.54167
1990,5,18,14,0,0,33011.58333
1990,5,18,15,0,0,33011.625
1990,5,18,16,0,0,33011.66667
1990,5,18,17,0,0,33011.70833
1990,5,18,18,0,0,33011.75
1990,5,18,19,0,0,33011.79167
1990,5,18,20,0,0,33011.83333
1990,5,18,21,0,0,33011.875
1990,5,18,22,0,0,33011.91667
1990,5,18,23,0,0,33011.95833
1990,5,19,0,0,0,33012
1990,5,19,1,0,0,33012.04167
1990,5,19,2,0,0,33012.08333
1990,5,19,3,0,0,33012.125
1990,5,19,4,0,0,33012.16667
1990,5,19,5,0,0,33012.20833
1990,5,19,6,0,0,33012.25
1990,5,19,7,0,0,33012.29167
1990,5,19,8,0,0,33012.33333
1990,5,19,9,0,0,33012.375
1990,5,19,10,0,0,33012.41667
1990,5,19,11,0,0,33012.45833
1990,5,19,12,0,0,33012.5
1990,5,19,13,0,0,33012.54167
1990,5,19,14,0,0,33012.58333
1990,5,19,15,0,0,33012.625
1990,5,19,16,0,0,33012.66667
1990,5,19,17,0,0,33012.70833
1990,5,19,18,0,0,33012.75
1990,5,19,19,0,0,33012.79167
1990,5,19,20,0,0,33012.83333
1990,5,19,21,0,0,33012.875
1990,5,19,22,0,0,33012.91667
1990,5,19,23,0,0,33012.95833
1990,5,20,0,0,0,33013
1990,5,20,1,0,0,33013.04167
1990,5,20,2,0,0,33013.08333
1990,5,20,3,0,0,33013.125
1990,5,20,4,0,0,33013.16667
1990,5,20,5,0,0,33013.20833
1990,5,20,6,0,0,33013.25
1990,5,20,7,0,0,33013.29167
1990,5,20,8,0,0,33013.33333
1990,5,20,9,0,0,33013.375
1990,5,20,10,0,0,33013.41667
1990,5,20,11,0,0,33013.45833
1990,5,20,12,0,0,33013.5
1990,5,20,13,0,0,33013.54167
1990,5,20,14,0,0,33013.58333
1990,5,20,15,0,0,33013.625
1990,5,20,16,0,0,33013.66667
1990,5,20,17,0,0,33013.70833
1990,5,20,18,0,0,33013.75
1990,5,20,19,0,0,33013.79167
1990,5,20,20,0,0,33013.83333
1990,5,20,21,0,0,33013.875
1990,5,20,22,0,0,33013.91667
1990,5,20,23,0,0,33013.95833
1990,5,21,0,0,0,33014
1990,5,21,1,0,0,33014.04167
1990,5,21,2,0,0,33014.08333
1990,5,21,3,0,0,33014.125
1990,5,21,4,0,0,33014.16667
1990,5,21,5,0,0,33014.20833
1990,5,21,6,0,0,33014.25
1990,5,21,7,0,0,33014.29167
1990,5,21,8,0,0,33014.33333
1990,5,21,9,0,0,33014.375
1990,5,21,10,0,0,33014.41667
1990,5,21,11,0,0,33014.45833
1990,5,21,12,0,0,33014.5
1990,5,21,13,0,0,33014.54167
1990,5,21,14,0,0,33014.58333
1990,5,21,15,0,0,33014.625
1990,5,21,16,0,0,33014.66667
1990,5,21,17,0,0,33014.70833
1990,5,21,18,0,0,33014.75
1990,5,21,19,0,0,33014.79167
1990,5,21,20,0,0,33014.83333
1990,5,21,21,0,0,33014.875
1990,5,21,22,0,0,33014.91667
1990,5,21,23,0,0,33014.95833
1990,5,22,0,0,0,33015
1990,5,22,1,0,0,33015.04167
1990,5,22,2,0,0,33015.08333
1990,5,22,3,0,0,33015.125
1990,5,22,4,0,0,33015.16667
1990,5,22,5,0,0,33015.20833
1990,5,22,6,0,0,33015.25
1990,5,22,7,0,0,33015.29167
1990,5,22,8,0,0,33015.33333
1990,5,22,9,0,0,33015.375
1990,5,22,10,0,0,33015.41667
1990,5,22,11,0,0,33015.45833
1990,5,22,12,0,0,33015.5
1990,5,22,13,0,0,33015.54167
1990,5,22,14,0,0,33015.58333
1990,5,22,15,0,0,33015.625
1990,5,22,16,0,0,33015.66667
1990,5,22,17,0,0,33015.70833
1990,5,22,18,0,0,33015.75
1990,5,22,19,0,0,33015.79167
1990,5,22,20,0,0,33015.83333
1990,5,22,21,0,0,33015.875
1990,5,22,22,0,0,33015.91667
1990,5,22,23,0,0,33015.95833
1990,5,23,0,0,0,33016
1990,5,23,1,0,0,33016.04167
1990,5,23,2,0,0,33016.08333
1990,5,23,3,0,0,33016.125
1990,5,23,4,0,0,33016.16667
1990,5,23,5,0,0,33016.20833
1990,5,23,6,0,0,33016.25
1990,5,23,7,0,0,33016.29167
1990,5,23,8,0,0,33016.33333
1990,5,23,9,0,0,33016.375
1990,5,23,10,0,0,33016.41667
1990,5,23,11,0,0,33016.45833
1990,5,23,12,0,0,33016.5
1990,5,23,13,0,0,33016.54167
1990,5,23,14,0,0,33016.58333
1990,5,23,15,0,0,33016.625
1990,5,23,16,0,0,33016.66667
1990,5,23,17,0,0,33016.70833
1990,5,23,18,0,0,33016.75
1990,5,23,19,0,0,33016.79167
1990,5,23,20,0,0,33016.83333
1990,5,23,21,0,0,33016.875
1990,5,23,22,0,0,33016.91667
1990,5,23,23,0,0,33016.95833
1990,5,24,0,0,0,33017
1990,5,24,1,0,0,33017.04167
1990,5,24,2,0,0,33017.08333
1990,5,24,3,0,0,33017.125
1990,5,24,4,0,0,33017.16667
1990,5,24,5,0,0,33017.20833
1990,5,24,6,0,0,33017.25
1990,5,24,7,0,0,33017.29167
1990,5,24,8,0,0,33017.33333
1990,5,24,9,0,0,33017.375
1990,5,24,10,0,0,33017.41667
1990,5,24,11,0,0,33017.45833
1990,5,24,12,0,0,33017.5
1990,5,24,13,0,0,33017.54167
1990,5,24,14,0,0,33017.58333
1990,5,24,15,0,0,33017.625
1990,5,24,16,0,0,33017.66667
1990,5,24,17,0,0,33017.70833
1990,5,24,18,0,0,33017.75
1990,5,24,19,0,0,33017.79167
1990,5,24,20,0,0,33017.83333
1990,5,24,21,0,0,33017.875
1990,5,24,22,0,0,33017.91667
1990,5,24,23,0,0,33017.95833
1990,5,25,0,0,0,33018
1990,5,25,1,0,0,33018.04167
1990,5,25,2,0,0,33018.08333
1990,5,25,3,0,0,33018.125
1990,5,25,4,0,0,33018.16667
1990,5,25,5,0,0,33018.20833
1990,5,25,6,0,0,33018.25
1990,5,25,7,0,0,33018.29167
1990,5,25,8,0,0,33018.33333
1990,5,25,9,0,0,33018.375
1990,5,25,10,0,0,33018.41667
1990,5,25,11,0,0,33018.45833
1990,5,25,12,0,0,33018.5
1990,5,25,13,0,0,33018.54167
1990,5,25,14,0,0,33018.58333
1990,5,25,15,0,0,33018.625
1990,5,25,16,0,0,33018.66667
1990,5,25,17,0,0,33018.70833
1990,5,25,18,0,0,33018.75
1990,5,25,19,0,0,33018.79167
1990,5,25,20,0,0,33018.83333
1990,5,25,21,0,0,33018.875
1990,5,25,22,0,0,33018.91667
1990,5,25,23,0,0,33018.95833
1990,5,26,0,0,0,33019
1990,5,26,1,0,0,33019.04167
1990,5,26,2,0,0,33019.08333
1990,5,26,3,0,0,33019.125
1990,5,26,4,0,0,33019.16667
1990,5,26,5,0,0,33019.20833
1990,5,26,6,0,0,33019.25
1990,5,26,7,0,0,33019.29167
1990,5,26,8,0,0,33019.33333
1990,5,26,9,0,0,33019.375
1990,5,26,10,0,0,33019.41667
1990,5,26,11,0,0,33019.45833
1990,5,26,12,0,0,33019.5
1990,5,26,13,0,0,33019.54167
1990,5,26,14,0,0,33019.58333
1990,5,26,15,0,0,33019.625
1990,5,26,16,0,0,33019.66667
1990,5,26,17,0,0,33019.70833
1990,5,26,18,0,0,33019.75
1990,5,26,19,0,0,33019.79167
1990,5,26,20,0,0,33019.83333
1990,5,26,21,0,0,33019.875
1990,5,26,22,0,0,33019.91667
1990,5,26,23,0,0,33019.95833
1990,5,27,0,0,0,33020
1990,5,27,1,0,0,33020.04167
1990,5,27,2,0,0,33020.08333
1990,5,27,3,0,0,33020.125
1990,5,27,4,0,0,33020.16667
1990,5,27,5,0,0,33020.20833
1990,5,27,6,0,0,33020.25
1990,5,27,7,0,0,33020.29167
1990,5,27,8,0,0,33020.33333
1990,5,27,9,0,0,33020.375
1990,5,27,10,0,0,33020.41667
1990,5,27,11,0,0,33020.45833
1990,5,27,12,0,0,33020.5
1990,5,27,13,0,0,33020.54167
1990,5,27,14,0,0,33020.58333
1990,5,27,15,0,0,33020.625
1990,5,27,16,0,0,33020.66667
1990,5,27,17,0,0,33020.70833
1990,5,27,18,0,0,33020.75
1990,5,27,19,0,0,33020.79167
1990,5,27,20,0,0,33020.83333
1990,5,27,21,0,0,33020.875
1990,5,27,22,0,0,33020.91667
1990,5,27,23,0,0,33020.95833
1990,5,28,0,0,0,33021
1990,5,28,1,0,0,33021.04167
1990,5,28,2,0,0,33021.08333
1990,5,28,3,0,0,33021.125
1990,5,28,4,0,0,33021.16667
1990,5,28,5,0,0,33021.20833
1990,5,28,6,0,0,33021.25
1990,5,28,7,0,0,33021.29167
1990,5,28,8,0,0,33021.33333
1990,5,28,9,0,0,33021.375
1990,5,28,10,0,0,33021.41667
1990,5,28,11,0,0,33021.45833
1990,5,28,12,0,0,33021.5
1990,5,28,13,0,0,33021.54167
1990,5,28,14,0,0,33021.58333
1990,5,28,15,0,0,33021.625
1990,5,28,16,0,0,33021.66667
1990,5,28,17,0,0,33021.70833
1990,5,28,18,0,0,33021.75
1990,5,28,19,0,0,33021.79167
1990,5,28,20,0,0,33021.83333
1990,5,28,21,0,0,33021.875
1990,5,28,22,0,0,33021.91667
1990,5,28,23,0,0,33021.95833
1990,5,29,0,0,0,33022
1990,5,29,1,0,0,33022.04167
1990,5,29,2,0,0,33022.08333
1990,5,29,3,0,0,33022.125
1990,5,29,4,0,0,33022.16667
1990,5,29,5,0,0,33022.20833
1990,5,29,6,0,0,33022.25
1990,5,29,7,0,0,33022.29167
1990,5,29,8,0,0,33022.33333
1990,5,29,9,0,0,33022.375
1990,5,29,10,0,0,33022.41667
1990,5,29,11,0,0,33022.45833
1990,5,29,12,0,0,33022.5
1990,5,29,13,0,0,33022.54167
1990,5,29,14,0,0,33022.58333
1990,5,29,15,0,0,33022.625
1990,5,29,16,0,0,33022.66667
1990,5,29,17,0,0,33022.70833
1990,5,29,18,0,0,33022.75
1990,5,29,19,0,0,33022.79167
1990,5,29,20,0,0,33022.83333
1990,5,29,21,0,0,33022.875
1990,5,29,22,0,0,33022.91667
1990,5,29,23,0,0,33022.95833
1990,5,30,0,0,0,33023
1990,5,30,1,0,0,33023.04167
1990,5,30,2,0,0,33023.08333
1990,5,30,3,0,0,33023.125
1990,5,30,4,0,0,33023.16667
1990,5,30,5,0,0,33023.20833
1990,5,30,6,0,0,33023.25
1990,5,30,7,0,0,33023.29167
1990,5,30,8,0,0,33023.33333
1990,5,30,9,0,0,33023.375
1990,5,30,10,0,0,33023.41667
1990,5,30,11,0,0,33023.45833
1990,5,30,12,0,0,33023.5
1990,5,30,13,0,0,33023.54167
1990,5,30,14,0,0,33023.58333
1990,5,30,15,0,0,33023.625
1990,5,30,16,0,0,33023.66667
1990,5,30,17,0,0,33023.70833
1990,5,30,18,0,0,33023.75
1990,5,30,19,0,0,33023.79167
1990,5,30,20,0,0,33023.83333
1990,5,30,21,0,0,33023.875
1990,5,30,22,0,0,33023.91667
1990,5,30,23,0,0,33023.95833
1990,5,31,0,0,0,33024
1990,5,31,1,0,0,33024.04167
1990,5,31,2,0,0,33024.08333
1990,5,31,3,0,0,33024.125
1990,5,31,4,0,0,33024.16667
1990,5,31,5,0,0,33024.20833
1990,5,31,6,0,0,33024.25
1990,5,31,7,0,0,33024.29167
1990,5,31,8,0,0,33024.33333
1990,5,31,9,0,0,33024.375
1990,5,31,10,0,0,33024.41667
1990,5,31,11,0,0,33024.45833
1990,5,31,12,0,0,33024.5
1990,5,31,13,0,0,33024.54167
1990,5,31,14,0,0,33024.58333
1990,5,31,15,0,0,33024.625
1990,5,31,16,0,0,33024.66667
1990,5,31,17,0,0,33024.70833
1990,5,31,18,0,0,33024.75
1990,5,31,19,0,0,33024.79167
1990,5,31,20,0,0,33024.83333
1990,5,31,21,0,0,33024.875
1990,5,31,22,0,0,33024.91667
1990,5,31,23,0,0,33024.95833
1990,6,1,0,0,0,33025
1990,6,1,1,0,0,33025.04167
1990,6,1,2,0,0,33025.08333
1990,6,1,3,0,0,33025.125
1990,6,1,4,0,0,33025.16667
1990,6,1,5,0,0,33025.20833
1990,6,1,6,0,0,33025.25
1990,6,1,7,0,0,33025.29167
1990,6,1,8,0,0,33025.33333
1990,6,1,9,0,0,33025.375
1990,6,1,10,0,0,33025.41667
1990,6,1,11,0,0,33025.45833
1990,6,1,12,0,0,33025.5
1990,6,1,13,0,0,33025.54167
1990,6,1,14,0,0,33025.58333
1990,6,1,15,0,0,33025.625
1990,6,1,16,0,0,33025.66667
1990,6,1,17,0,0,33025.70833
1990,6,1,18,0,0,33025.75
1990,6,1,19,0,0,33025.79167
1990,6,1,20,0,0,33025.83333
1990,6,1,21,0,0,33025.875
1990,6,1,22,0,0,33025.91667
1990,6,1,23,0,0,33025.95833
1990,6,2,0,0,0,33026
1990,6,2,1,0,0,33026.04167
1990,6,2,2,0,0,33026.08333
1990,6,2,3,0,0,33026.125
1990,6,2,4,0,0,33026.16667
1990,6,2,5,0,0,33026.20833
1990,6,2,6,0,0,33026.25
1990,6,2,7,0,0,33026.29167
1990,6,2,8,0,0,33026.33333
1990,6,2,9,0,0,33026.375
1990,6,2,10,0,0,33026.41667
1990,6,2,11,0,0,33026.45833
1990,6,2,12,0,0,33026.5
1990,6,2,13,0,0,33026.54167
1990,6,2,14,0,0,33026.58333
1990,6,2,15,0,0,33026.625
1990,6,2,16,0,0,33026.66667
1990,6,2,17,0,0,33026.70833
1990,6,2,18,0,0,33026.75
1990,6,2,19,0,0,33026.79167
1990,6,2,20,0,0,33026.83333
1990,6,2,21,0,0,33026.875
1990,6,2,22,0,0,33026.91667
1990,6,2,23,0,0,33026.95833
1990,6,3,0,0,0,33027
1990,6,3,1,0,0,33027.04167
1990,6,3,2,0,0,33027.08333
1990,6,3,3,0,0,33027.125
1990,6,3,4,0,0,33027.16667
1990,6,3,5,0,0,33027.20833
1990,6,3,6,0,0,33027.25
1990,6,3,7,0,0,33027.29167
1990,6,3,8,0,0,33027.33333
1990,6,3,9,0,0,33027.375
1990,6,3,10,0,0,33027.41667
1990,6,3,11,0,0,33027.45833
1990,6,3,12,0,0,33027.5
1990,6,3,13,0,0,33027.54167
1990,6,3,14,0,0,33027.58333
1990,6,3,15,0,0,33027.625
1990,6,3,16,0,0,33027.66667
1990,6,3,17,0,0,33027.70833
1990,6,3,18,0,0,33027.75
1990,6,3,19,0,0,33027.79167
1990,6,3,20,0,0,33027.83333
1990,6,3,21,0,0,33027.875
1990,6,3,22,0,0,33027.91667
1990,6,3,23,0,0,33027.95833
1990,6,4,0,0,0,33028
1990,6,4,1,0,0,33028.04167
1990,6,4,2,0,0,33028.08333
1990,6,4,3,0,0,33028.125
1990,6,4,4,0,0,33028.16667
1990,6,4,5,0,0,33028.20833
1990,6,4,6,0,0,33028.25
1990,6,4,7,0,0,33028.29167
1990,6,4,8,0,0,33028.33333
1990,6,4,9,0,0,33028.375
